"vote_id","kmmbr_id","kmmbr_name","vote_result","knesset_num","faction_id","faction_name","reason","modifier","remark"
8418,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8420,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8421,"000000412","צבי הנדל",4,17,642,"איחוד לאומי-מפד""ל",,,
8431,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8432,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8442,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8443,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8459,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8460,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8461,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8462,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8463,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8464,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8465,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8466,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8467,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8468,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8469,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8470,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8471,"000000412","צבי הנדל",3,17,642,"איחוד לאומי-מפד""ל",,,
8472,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8473,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8474,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8477,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
8478,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8479,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8592,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8593,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8595,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8597,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8635,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8636,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8637,"000000412","צבי הנדל",3,17,642,"איחוד לאומי-מפד""ל",,,
8651,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
8652,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8653,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8654,"000000412","צבי הנדל",4,17,642,"איחוד לאומי-מפד""ל",,,
8655,"000000412","צבי הנדל",3,17,642,"איחוד לאומי-מפד""ל",,,
8685,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8686,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8687,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8688,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8689,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8690,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8691,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8702,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8707,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8708,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8727,"000000412","צבי הנדל",3,17,642,"איחוד לאומי-מפד""ל",,,
8728,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8729,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8730,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8731,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8739,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
8740,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
8743,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
8775,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8777,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8786,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8787,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8788,"000000412","צבי הנדל",3,17,642,"איחוד לאומי-מפד""ל",,,
8789,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8796,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8797,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8798,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8799,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8800,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8801,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8808,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8809,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8820,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8821,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8822,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
8823,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
8824,"000000412","צבי הנדל",3,17,642,"איחוד לאומי-מפד""ל",,,
8825,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8846,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8851,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8852,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8862,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8863,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8864,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8865,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",4,"Unknown",
8867,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
8868,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
8882,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8883,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8884,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8885,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8886,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8887,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8888,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8889,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8891,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8892,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8893,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8894,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8895,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8896,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8897,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8898,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8899,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8900,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8901,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8902,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8915,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8916,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8917,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8918,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8919,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8920,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
8941,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8942,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8948,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
8949,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
8950,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8951,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
8971,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8977,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8978,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8979,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8980,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8981,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8982,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8984,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
8985,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8986,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8998,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
8999,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9000,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9001,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9002,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9003,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9004,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9007,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9008,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9009,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9010,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9011,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9012,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9013,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9014,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9015,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9016,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9017,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9018,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9025,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9026,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9027,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9030,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9031,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9033,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9036,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9037,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9052,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9053,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9072,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9073,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9074,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9148,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9149,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9150,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9151,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9152,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9153,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9154,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9155,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9156,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9157,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9158,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9159,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9169,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9170,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9171,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9172,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9173,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9174,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9175,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9176,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9190,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9191,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9203,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9205,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9206,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9208,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9209,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9210,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9211,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9212,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9213,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9214,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9215,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9216,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9217,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9218,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9219,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9220,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9221,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9222,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9223,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9225,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9226,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9229,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9230,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9231,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9232,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9237,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9238,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9239,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9240,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9241,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9244,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9245,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9246,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9247,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9248,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9249,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9250,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9251,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9252,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9253,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9254,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9255,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9256,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9257,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9258,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9259,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9260,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9261,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9262,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9263,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9264,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9265,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9266,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9267,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9268,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9269,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9270,"000000412","צבי הנדל",3,17,642,"איחוד לאומי-מפד""ל",,,
9271,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9272,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9273,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9274,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9275,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9276,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9277,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9278,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9279,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9280,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9281,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9282,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9283,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9284,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9285,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9286,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9287,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9288,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9289,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9290,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9291,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9292,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9293,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9294,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9295,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9312,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9313,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9314,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9315,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9316,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9317,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9318,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9320,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9322,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9323,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9324,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9325,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9326,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9328,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9329,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9330,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9331,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9332,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9333,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9334,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9335,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9336,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9337,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9338,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9339,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9340,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9341,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9342,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9343,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9344,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9345,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9346,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9347,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9348,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9349,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9350,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9351,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9363,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9364,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9365,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9367,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9368,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9369,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9370,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9371,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9372,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9373,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9374,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9375,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9376,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9377,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9378,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9379,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9380,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9381,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9382,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9383,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9384,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9385,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9388,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9389,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9390,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9392,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9393,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9394,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9405,"000000412","צבי הנדל",1,17,642,"איחוד לאומי-מפד""ל",,,
9407,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
9408,"000000412","צבי הנדל",2,17,642,"איחוד לאומי-מפד""ל",,,
